nb_step	phi=0.2	phi=0.7
3297.0	0.37	0.41
3298.0	0.37	0.41
3299.0	0.36	0.41
3300.0	0.36	0.41
3301.0	0.36	0.4
3302.0	0.35	0.39
3303.0	0.35	0.39
3304.0	0.35	0.39
3305.0	0.35	0.39
3306.0	0.35	0.39
3307.0	0.35	0.4
3308.0	0.35	0.4
3309.0	0.35	0.4
3310.0	0.35	0.4
3311.0	0.35	0.4
3312.0	0.35	0.4
3313.0	0.35	0.4
3314.0	0.35	0.4
3315.0	0.35	0.4
3316.0	0.35	0.41
3317.0	0.35	0.41
3318.0	0.35	0.41
3319.0	0.35	0.41
3320.0	0.35	0.41
3321.0	0.35	0.41
3322.0	0.35	0.41
3323.0	0.35	0.41
3324.0	0.35	0.41
3325.0	0.35	0.41
3326.0	0.35	0.41
3327.0	0.35	0.41
3328.0	0.35	0.41
3329.0	0.35	0.41
3330.0	0.35	0.41
3331.0	0.35	0.41
3332.0	0.35	0.41
3333.0	0.35	0.41
3334.0	0.35	0.41
3335.0	0.35	0.41
3336.0	0.35	0.41
3337.0	0.34	0.41
3338.0	0.34	0.41
3339.0	0.34	0.41
3340.0	0.34	0.41
3341.0	0.34	0.42
3342.0	0.34	0.42
3343.0	0.34	0.42
3344.0	0.34	0.42
3345.0	0.34	0.42
3346.0	0.34	0.42
3347.0	0.34	0.42
3348.0	0.34	0.42
3349.0	0.34	0.42
3350.0	0.34	0.42
3351.0	0.34	0.42
3352.0	0.34	0.42
3353.0	0.35	0.42
3354.0	0.35	0.42
3355.0	0.35	0.42
3356.0	0.35	0.42
3357.0	0.35	0.42
3358.0	0.35	0.42
3359.0	0.35	0.42
3360.0	0.35	0.42
3361.0	0.35	0.42
3362.0	0.35	0.43
3363.0	0.35	0.43
3364.0	0.35	0.43
3365.0	0.35	0.43
3366.0	0.35	0.43
3367.0	0.35	0.43
3368.0	0.35	0.43
3369.0	0.35	0.43
3370.0	0.35	0.43
3371.0	0.35	0.43
3372.0	0.35	0.43
3373.0	0.35	0.43
3374.0	0.35	0.43
3375.0	0.35	0.43
3376.0	0.36	0.43
3377.0	0.36	0.43
3378.0	0.36	0.43
3379.0	0.36	0.43
3380.0	0.36	0.43
3381.0	0.36	0.43
3382.0	0.36	0.43
3383.0	0.36	0.43
3384.0	0.36	0.43
3385.0	0.36	0.43
3386.0	0.36	0.43
3387.0	0.36	0.43
3388.0	0.36	0.43
3389.0	0.36	0.43
3390.0	0.36	0.43
3391.0	0.36	0.43
3392.0	0.36	0.43
3393.0	0.36	0.43
3394.0	0.36	0.43
3395.0	0.36	0.44
3396.0	0.37	0.44
3397.0	0.37	0.44
3398.0	0.37	0.44
3399.0	0.37	0.44
3400.0	0.37	0.44
3401.0	0.37	0.44
3402.0	0.37	0.44
3403.0	0.37	0.44
3404.0	0.35	0.44
3405.0	0.35	0.44
3406.0	0.35	0.44
3407.0	0.35	0.44
3408.0	0.35	0.44
3409.0	0.35	0.44
3410.0	0.35	0.44
3411.0	0.35	0.44
3412.0	0.35	0.44
3413.0	0.35	0.44
3414.0	0.35	0.44
3415.0	0.35	0.44
3416.0	0.35	0.44
3417.0	0.35	0.44
3418.0	0.35	0.44
3419.0	0.35	0.44
3420.0	0.34	0.44
3421.0	0.34	0.44
3422.0	0.34	0.44
3423.0	0.35	0.44
3424.0	0.35	0.44
3425.0	0.35	0.44
3426.0	0.35	0.44
3427.0	0.35	0.44
3428.0	0.35	0.44
3429.0	0.35	0.44
3430.0	0.35	0.44
3431.0	0.35	0.44
3432.0	0.35	0.43
3433.0	0.35	0.43
3434.0	0.35	0.43
3435.0	0.35	0.43
3436.0	0.35	0.43
3437.0	0.36	0.43
3438.0	0.36	0.44
3439.0	0.36	0.45
3440.0	0.36	0.45
3441.0	0.36	0.45
3442.0	0.36	0.45
3443.0	0.36	0.45
3444.0	0.36	0.45
3445.0	0.36	0.45
3446.0	0.36	0.45
3447.0	0.36	0.45
3448.0	0.36	0.45
3449.0	0.36	0.45
3450.0	0.36	0.45
3451.0	0.35	0.45
3452.0	0.34	0.45
3453.0	0.34	0.45
3454.0	0.34	0.45
3455.0	0.34	0.45
3456.0	0.34	0.45
3457.0	0.35	0.45
3458.0	0.35	0.44
3459.0	0.35	0.44
3460.0	0.35	0.44
3461.0	0.36	0.44
3462.0	0.36	0.44
3463.0	0.36	0.44
3464.0	0.36	0.44
3465.0	0.36	0.44
3466.0	0.36	0.44
3467.0	0.36	0.44
3468.0	0.36	0.44
3469.0	0.36	0.43
3470.0	0.36	0.43
3471.0	0.36	0.43
3472.0	0.36	0.43
3473.0	0.35	0.43
3474.0	0.36	0.43
3475.0	0.36	0.43
3476.0	0.36	0.43
3477.0	0.35	0.43
3478.0	0.35	0.43
3479.0	0.35	0.43
3480.0	0.35	0.43
3481.0	0.35	0.43
3482.0	0.35	0.43
3483.0	0.35	0.43
3484.0	0.35	0.43
3485.0	0.35	0.43
3486.0	0.35	0.43
3487.0	0.35	0.43
3488.0	0.35	0.43
3489.0	0.35	0.43
3490.0	0.35	0.43
3491.0	0.35	0.43
3492.0	0.35	0.43
3493.0	0.35	0.43
3494.0	0.35	0.43
3495.0	0.35	0.43
3496.0	0.35	0.43
3497.0	0.35	0.43
3498.0	0.35	0.43
3499.0	0.35	0.43
3500.0	0.35	0.42
3501.0	0.35	0.42
3502.0	0.35	0.42
3503.0	0.36	0.42
3504.0	0.36	0.42
3505.0	0.36	0.42
3506.0	0.36	0.42
3507.0	0.35	0.42
3508.0	0.35	0.42
3509.0	0.35	0.42
3510.0	0.35	0.42
3511.0	0.35	0.42
3512.0	0.35	0.42
3513.0	0.35	0.42
3514.0	0.35	0.41
3515.0	0.35	0.42
3516.0	0.35	0.42
3517.0	0.35	0.41
3518.0	0.35	0.41
3519.0	0.35	0.41
3520.0	0.35	0.41
3521.0	0.35	0.41
3522.0	0.35	0.41
3523.0	0.35	0.41
3524.0	0.35	0.41
3525.0	0.35	0.41
3526.0	0.35	0.41
3527.0	0.35	0.41
3528.0	0.35	0.41
3529.0	0.35	0.41
3530.0	0.35	0.41
3531.0	0.35	0.41
3532.0	0.35	0.41
3533.0	0.35	0.41
3534.0	0.35	0.42
3535.0	0.35	0.43
3536.0	0.35	0.43
3537.0	0.35	0.43
3538.0	0.35	0.43
3539.0	0.35	0.43
3540.0	0.35	0.43
3541.0	0.35	0.44
3542.0	0.35	0.44
3543.0	0.35	0.44
3544.0	0.35	0.44
3545.0	0.35	0.44
3546.0	0.35	0.44
3547.0	0.35	0.44
3548.0	0.35	0.44
3549.0	0.35	0.43
3550.0	0.35	0.43
3551.0	0.35	0.43
3552.0	0.35	0.43
3553.0	0.35	0.43
3554.0	0.34	0.43
3555.0	0.34	0.43
3556.0	0.35	0.43
3557.0	0.35	0.43
3558.0	0.35	0.43
3559.0	0.35	0.43
3560.0	0.36	0.43
3561.0	0.36	0.43
3562.0	0.36	0.43
3563.0	0.36	0.43
3564.0	0.36	0.43
3565.0	0.36	0.43
3566.0	0.36	0.43
3567.0	0.36	0.44
3568.0	0.36	0.44
3569.0	0.36	0.44
3570.0	0.36	0.44
3571.0	0.36	0.44
3572.0	0.36	0.44
3573.0	0.36	0.44
3574.0	0.36	0.44
3575.0	0.36	0.44
3576.0	0.36	0.44
3577.0	0.35	0.44
3578.0	0.35	0.44
3579.0	0.35	0.44
3580.0	0.35	0.44
3581.0	0.35	0.43
3582.0	0.35	0.43
3583.0	0.35	0.43
3584.0	0.35	0.43
3585.0	0.35	0.43
3586.0	0.35	0.43
3587.0	0.34	0.43
3588.0	0.34	0.43
3589.0	0.34	0.43
3590.0	0.34	0.43
3591.0	0.34	0.43
3592.0	0.34	0.43
3593.0	0.34	0.43
3594.0	0.34	0.43
3595.0	0.34	0.43
3596.0	0.34	0.43
3597.0	0.34	0.43
3598.0	0.34	0.42
3599.0	0.34	0.42
3600.0	0.34	0.42
3601.0	0.34	0.42
3602.0	0.34	0.42
3603.0	0.34	0.42
3604.0	0.34	0.42
3605.0	0.34	0.42
3606.0	0.34	0.42
3607.0	0.34	0.42
3608.0	0.34	0.42
3609.0	0.34	0.42
3610.0	0.34	0.42
3611.0	0.34	0.42
3612.0	0.34	0.41
3613.0	0.34	0.41
3614.0	0.34	0.41
3615.0	0.34	0.41
3616.0	0.34	0.41
3617.0	0.34	0.41
3618.0	0.34	0.41
3619.0	0.34	0.41
3620.0	0.34	0.41
3621.0	0.34	0.41
3622.0	0.34	0.41
3623.0	0.34	0.41
3624.0	0.34	0.41
3625.0	0.34	0.41
3626.0	0.34	0.4
3627.0	0.34	0.4
3628.0	0.35	0.4
3629.0	0.35	0.4
3630.0	0.35	0.4
3631.0	0.35	0.4
3632.0	0.34	0.4
3633.0	0.34	0.4
3634.0	0.34	0.4
3635.0	0.34	0.4
3636.0	0.34	0.4
3637.0	0.35	0.4
3638.0	0.35	0.4
3639.0	0.35	0.4
3640.0	0.36	0.4
3641.0	0.36	0.4
3642.0	0.36	0.4
3643.0	0.36	0.4
3644.0	0.36	0.4
3645.0	0.36	0.4
3646.0	0.36	0.4
3647.0	0.36	0.4
3648.0	0.36	0.4
3649.0	0.36	0.4
3650.0	0.36	0.4
3651.0	0.36	0.4
3652.0	0.36	0.4
3653.0	0.36	0.4
3654.0	0.36	0.4
3655.0	0.36	0.4
3656.0	0.36	0.4
3657.0	0.36	0.4
3658.0	0.36	0.39
3659.0	0.35	0.39
3660.0	0.35	0.39
3661.0	0.35	0.39
3662.0	0.36	0.39
3663.0	0.36	0.39
3664.0	0.36	0.39
3665.0	0.36	0.39
3666.0	0.36	0.39
3667.0	0.36	0.39
3668.0	0.36	0.39
3669.0	0.36	0.39
3670.0	0.36	0.39
3671.0	0.36	0.39
3672.0	0.36	0.39
3673.0	0.36	0.39
3674.0	0.36	0.39
3675.0	0.35	0.38
3676.0	0.35	0.38
3677.0	0.35	0.38
3678.0	0.35	0.38
3679.0	0.36	0.38
3680.0	0.36	0.38
3681.0	0.36	0.38
3682.0	0.36	0.38
3683.0	0.36	0.38
3684.0	0.36	0.38
3685.0	0.36	0.38
3686.0	0.36	0.38
3687.0	0.36	0.38
3688.0	0.36	0.38
3689.0	0.36	0.38
3690.0	0.36	0.38
3691.0	0.36	0.38
3692.0	0.36	0.38
3693.0	0.36	0.38
3694.0	0.36	0.38
3695.0	0.36	0.38
3696.0	0.37	0.38
3697.0	0.37	0.38
3698.0	0.37	0.38
3699.0	0.38	0.38
3700.0	0.38	0.39
3701.0	0.38	0.39
3702.0	0.38	0.39
3703.0	0.38	0.39
3704.0	0.38	0.39
3705.0	0.38	0.39
3706.0	0.38	0.39
3707.0	0.38	0.39
3708.0	0.38	0.39
3709.0	0.38	0.39
3710.0	0.38	0.39
3711.0	0.38	0.39
3712.0	0.39	0.39
3713.0	0.39	0.39
3714.0	0.39	0.39
3715.0	0.39	0.39
3716.0	0.39	0.39
3717.0	0.39	0.39
3718.0	0.39	0.39
3719.0	0.39	0.39
3720.0	0.39	0.39
3721.0	0.39	0.39
3722.0	0.39	0.39
3723.0	0.39	0.39
3724.0	0.39	0.4
3725.0	0.39	0.4
3726.0	0.39	0.4
3727.0	0.39	0.4
3728.0	0.39	0.4
3729.0	0.39	0.39
3730.0	0.39	0.39
3731.0	0.39	0.39
3732.0	0.39	0.39
3733.0	0.39	0.39
3734.0	0.39	0.39
3735.0	0.39	0.39
3736.0	0.39	0.39
3737.0	0.39	0.39
3738.0	0.39	0.39
3739.0	0.39	0.38
3740.0	0.39	0.38
3741.0	0.39	0.38
3742.0	0.39	0.38
3743.0	0.39	0.38
3744.0	0.39	0.38
3745.0	0.39	0.38
3746.0	0.39	0.38
3747.0	0.39	0.38
3748.0	0.39	0.38
3749.0	0.39	0.38
3750.0	0.39	0.38
3751.0	0.39	0.38
3752.0	0.38	0.38
3753.0	0.38	0.38
3754.0	0.38	0.38
3755.0	0.38	0.38
3756.0	0.38	0.38
3757.0	0.38	0.38
3758.0	0.38	0.38
3759.0	0.38	0.38
3760.0	0.38	0.38
3761.0	0.38	0.38
3762.0	0.38	0.38
3763.0	0.38	0.38
3764.0	0.38	0.38
3765.0	0.38	0.38
3766.0	0.38	0.38
3767.0	0.38	0.38
3768.0	0.38	0.38
3769.0	0.39	0.38
3770.0	0.39	0.38
3771.0	0.39	0.38
3772.0	0.4	0.38
3773.0	0.4	0.38
3774.0	0.4	0.38
3775.0	0.4	0.38
3776.0	0.4	0.38
3777.0	0.4	0.38
3778.0	0.4	0.38
3779.0	0.4	0.38
3780.0	0.4	0.38
3781.0	0.41	0.38
3782.0	0.41	0.38
3783.0	0.41	0.38
3784.0	0.41	0.38
3785.0	0.41	0.38
3786.0	0.41	0.37
3787.0	0.41	0.37
3788.0	0.41	0.37
3789.0	0.41	0.37
3790.0	0.41	0.37
3791.0	0.41	0.38
3792.0	0.41	0.38
3793.0	0.41	0.39
3794.0	0.42	0.39
3795.0	0.42	0.39
3796.0	0.42	0.39
3797.0	0.42	0.39
3798.0	0.42	0.39
3799.0	0.42	0.4
3800.0	0.42	0.4
3801.0	0.42	0.4
3802.0	0.42	0.4
3803.0	0.42	0.4
3804.0	0.42	0.4
3805.0	0.42	0.4
3806.0	0.41	0.4
3807.0	0.41	0.41
3808.0	0.41	0.41
3809.0	0.41	0.41
3810.0	0.42	0.42
3811.0	0.42	0.42
3812.0	0.42	0.42
3813.0	0.42	0.42
3814.0	0.42	0.42
3815.0	0.42	0.42
3816.0	0.42	0.42
3817.0	0.42	0.42
3818.0	0.42	0.42
3819.0	0.42	0.42
3820.0	0.42	0.41
3821.0	0.42	0.41
3822.0	0.42	0.41
3823.0	0.42	0.41
3824.0	0.42	0.41
3825.0	0.42	0.42
3826.0	0.42	0.43
3827.0	0.42	0.43
3828.0	0.42	0.43
3829.0	0.42	0.42
3830.0	0.42	0.42
3831.0	0.42	0.42
3832.0	0.42	0.43
3833.0	0.42	0.43
3834.0	0.41	0.43
3835.0	0.41	0.43
3836.0	0.41	0.43
3837.0	0.41	0.43
3838.0	0.41	0.43
3839.0	0.41	0.43
3840.0	0.41	0.43
3841.0	0.41	0.43
3842.0	0.41	0.43
3843.0	0.41	0.42
3844.0	0.4	0.42
3845.0	0.4	0.42
3846.0	0.4	0.42
3847.0	0.4	0.42
3848.0	0.4	0.42
3849.0	0.41	0.42
3850.0	0.41	0.42
3851.0	0.41	0.42
3852.0	0.39	0.42
3853.0	0.4	0.42
3854.0	0.4	0.42
3855.0	0.41	0.42
3856.0	0.41	0.41
3857.0	0.41	0.41
3858.0	0.41	0.41
3859.0	0.41	0.41
3860.0	0.41	0.41
3861.0	0.41	0.41
3862.0	0.41	0.41
3863.0	0.42	0.41
3864.0	0.41	0.41
3865.0	0.41	0.41
3866.0	0.41	0.42
3867.0	0.41	0.42
3868.0	0.41	0.42
3869.0	0.41	0.42
3870.0	0.41	0.42
3871.0	0.41	0.42
3872.0	0.41	0.42
3873.0	0.41	0.43
3874.0	0.41	0.43
3875.0	0.41	0.43
3876.0	0.41	0.43
3877.0	0.41	0.43
3878.0	0.41	0.43
3879.0	0.41	0.43
3880.0	0.41	0.43
3881.0	0.41	0.43
3882.0	0.41	0.43
3883.0	0.41	0.43
3884.0	0.41	0.43
3885.0	0.41	0.43
3886.0	0.41	0.43
3887.0	0.41	0.43
3888.0	0.41	0.43
3889.0	0.41	0.43
3890.0	0.41	0.43
3891.0	0.41	0.43
3892.0	0.4	0.43
3893.0	0.4	0.43
3894.0	0.4	0.44
3895.0	0.39	0.44
3896.0	0.39	0.44
3897.0	0.39	0.44
3898.0	0.39	0.44
3899.0	0.39	0.44
3900.0	0.39	0.44
3901.0	0.39	0.44
3902.0	0.39	0.44
3903.0	0.39	0.44
3904.0	0.39	0.44
3905.0	0.39	0.44
3906.0	0.39	0.44
3907.0	0.39	0.44
3908.0	0.39	0.44
3909.0	0.39	0.44
3910.0	0.39	0.44
3911.0	0.39	0.44
3912.0	0.39	0.44
3913.0	0.39	0.44
3914.0	0.39	0.45
3915.0	0.4	0.45
3916.0	0.4	0.45
3917.0	0.4	0.45
3918.0	0.4	0.45
3919.0	0.4	0.45
3920.0	0.4	0.45
3921.0	0.4	0.45
3922.0	0.4	0.45
3923.0	0.4	0.45
3924.0	0.4	0.44
3925.0	0.4	0.44
3926.0	0.4	0.44
3927.0	0.4	0.44
3928.0	0.4	0.45
3929.0	0.4	0.45
3930.0	0.4	0.45
3931.0	0.4	0.45
3932.0	0.4	0.45
3933.0	0.4	0.45
3934.0	0.4	0.45
3935.0	0.4	0.44
3936.0	0.4	0.44
3937.0	0.4	0.44
3938.0	0.4	0.44
3939.0	0.4	0.45
3940.0	0.4	0.45
3941.0	0.4	0.45
3942.0	0.4	0.45
3943.0	0.4	0.45
3944.0	0.4	0.46
3945.0	0.4	0.46
3946.0	0.4	0.46
3947.0	0.4	0.45
3948.0	0.4	0.46
3949.0	0.4	0.46
3950.0	0.4	0.46
3951.0	0.4	0.46
3952.0	0.4	0.46
3953.0	0.4	0.46
3954.0	0.4	0.47
3955.0	0.4	0.47
3956.0	0.39	0.47
3957.0	0.39	0.46
3958.0	0.39	0.46
3959.0	0.39	0.46
3960.0	0.39	0.46
3961.0	0.39	0.46
3962.0	0.39	0.46
3963.0	0.39	0.46
3964.0	0.39	0.46
3965.0	0.39	0.46
3966.0	0.4	0.46
3967.0	0.4	0.46
3968.0	0.4	0.46
3969.0	0.4	0.46
3970.0	0.4	0.46
3971.0	0.4	0.46
3972.0	0.4	0.47
3973.0	0.4	0.47
3974.0	0.4	0.47
3975.0	0.4	0.47
3976.0	0.41	0.47
3977.0	0.41	0.47
3978.0	0.41	0.47
3979.0	0.41	0.47
3980.0	0.42	0.47
3981.0	0.42	0.47
3982.0	0.42	0.47
3983.0	0.42	0.47
3984.0	0.42	0.47
3985.0	0.42	0.47
3986.0	0.42	0.47
3987.0	0.42	0.46
3988.0	0.42	0.46
3989.0	0.42	0.46
3990.0	0.42	0.46
3991.0	0.42	0.46
3992.0	0.42	0.47
3993.0	0.42	0.47
3994.0	0.42	0.47
3995.0	0.42	0.47
3996.0	0.42	0.47
3997.0	0.42	0.47
3998.0	0.42	0.47
3999.0	0.42	0.47
4000.0	0.42	0.47
4001.0	0.42	0.47
4002.0	0.41	0.47
4003.0	0.41	0.47
4004.0	0.41	0.47
4005.0	0.4	0.47
4006.0	0.4	0.47
4007.0	0.4	0.47
4008.0	0.4	0.47
4009.0	0.4	0.47
4010.0	0.39	0.47
4011.0	0.39	0.47
4012.0	0.39	0.47
4013.0	0.4	0.47
4014.0	0.4	0.47
4015.0	0.4	0.47
4016.0	0.41	0.47
4017.0	0.41	0.47
4018.0	0.41	0.46
4019.0	0.41	0.46
4020.0	0.41	0.46
4021.0	0.41	0.46
4022.0	0.41	0.46
4023.0	0.41	0.46
4024.0	0.41	0.46
4025.0	0.41	0.46
4026.0	0.41	0.46
4027.0	0.41	0.46
4028.0	0.41	0.46
4029.0	0.41	0.46
4030.0	0.41	0.46
4031.0	0.41	0.46
4032.0	0.41	0.46
4033.0	0.41	0.46
4034.0	0.41	0.46
4035.0	0.41	0.46
4036.0	0.41	0.45
4037.0	0.41	0.45
4038.0	0.41	0.45
4039.0	0.41	0.45
4040.0	0.41	0.45
4041.0	0.41	0.45
4042.0	0.41	0.45
4043.0	0.41	0.45
4044.0	0.41	0.45
4045.0	0.41	0.45
4046.0	0.41	0.45
4047.0	0.42	0.45
4048.0	0.42	0.45
4049.0	0.42	0.45
4050.0	0.42	0.44
4051.0	0.42	0.43
4052.0	0.42	0.43
4053.0	0.42	0.43
4054.0	0.42	0.43
4055.0	0.42	0.43
4056.0	0.42	0.43
4057.0	0.42	0.43
4058.0	0.42	0.43
4059.0	0.42	0.43
4060.0	0.42	0.43
4061.0	0.41	0.43
4062.0	0.41	0.43
4063.0	0.41	0.43
4064.0	0.41	0.43
4065.0	0.41	0.43
4066.0	0.42	0.43
4067.0	0.42	0.43
4068.0	0.42	0.43
4069.0	0.42	0.43
4070.0	0.42	0.43
4071.0	0.42	0.43
4072.0	0.42	0.43
4073.0	0.42	0.43
4074.0	0.42	0.43
4075.0	0.42	0.43
4076.0	0.42	0.43
4077.0	0.42	0.43
4078.0	0.42	0.43
4079.0	0.42	0.43
4080.0	0.42	0.43
4081.0	0.42	0.43
4082.0	0.42	0.43
4083.0	0.42	0.43
4084.0	0.42	0.43
4085.0	0.42	0.43
4086.0	0.42	0.43
4087.0	0.42	0.43
4088.0	0.42	0.43
4089.0	0.42	0.43
4090.0	0.42	0.43
4091.0	0.42	0.43
4092.0	0.42	0.43
4093.0	0.42	0.44
4094.0	0.42	0.44
4095.0	0.42	0.44
4096.0	0.42	0.44
4097.0	0.42	0.44
4098.0	0.42	0.44
4099.0	0.41	0.44
4100.0	0.41	0.44
4101.0	0.41	0.45
4102.0	0.41	0.45
4103.0	0.41	0.45
4104.0	0.41	0.45
4105.0	0.41	0.45
4106.0	0.41	0.45
4107.0	0.41	0.45
4108.0	0.41	0.45
4109.0	0.41	0.45
4110.0	0.41	0.45
4111.0	0.41	0.44
4112.0	0.41	0.45
4113.0	0.41	0.45
4114.0	0.4	0.43
4115.0	0.4	0.43
4116.0	0.4	0.43
4117.0	0.4	0.43
4118.0	0.4	0.43
4119.0	0.4	0.42
4120.0	0.4	0.42
4121.0	0.4	0.42
4122.0	0.4	0.42
4123.0	0.4	0.42
4124.0	0.4	0.42
4125.0	0.4	0.42
4126.0	0.4	0.43
4127.0	0.4	0.43
4128.0	0.4	0.43
4129.0	0.4	0.43
4130.0	0.4	0.43
4131.0	0.4	0.43
4132.0	0.4	0.43
4133.0	0.4	0.43
4134.0	0.4	0.43
4135.0	0.4	0.43
4136.0	0.4	0.43
4137.0	0.4	0.43
4138.0	0.4	0.43
4139.0	0.4	0.43
4140.0	0.4	0.44
4141.0	0.4	0.44
4142.0	0.4	0.44
4143.0	0.4	0.44
4144.0	0.4	0.44
4145.0	0.4	0.44
4146.0	0.4	0.44
4147.0	0.4	0.44
4148.0	0.4	0.45
4149.0	0.4	0.45
4150.0	0.4	0.45
4151.0	0.4	0.45
4152.0	0.4	0.45
4153.0	0.4	0.45
4154.0	0.4	0.45
4155.0	0.4	0.45
4156.0	0.4	0.45
4157.0	0.4	0.45
4158.0	0.4	0.45
4159.0	0.4	0.45
4160.0	0.4	0.45
4161.0	0.4	0.45
4162.0	0.4	0.45
4163.0	0.4	0.45
4164.0	0.4	0.45
4165.0	0.41	0.45
4166.0	0.42	0.45
4167.0	0.42	0.45
4168.0	0.42	0.45
4169.0	0.42	0.45
4170.0	0.42	0.45
4171.0	0.43	0.45
4172.0	0.43	0.45
4173.0	0.43	0.45
4174.0	0.43	0.44
4175.0	0.43	0.43
4176.0	0.43	0.43
4177.0	0.43	0.43
4178.0	0.43	0.43
4179.0	0.43	0.43
4180.0	0.43	0.42
4181.0	0.43	0.41
4182.0	0.43	0.4
4183.0	0.43	0.4
4184.0	0.42	0.41
4185.0	0.42	0.41
4186.0	0.41	0.41
4187.0	0.41	0.42
4188.0	0.41	0.42
4189.0	0.41	0.42
4190.0	0.41	0.42
4191.0	0.41	0.42
4192.0	0.41	0.43
4193.0	0.42	0.43
4194.0	0.42	0.43
4195.0	0.42	0.43
4196.0	0.42	0.43
4197.0	0.42	0.43
4198.0	0.42	0.43
4199.0	0.42	0.43
4200.0	0.42	0.43
4201.0	0.42	0.43
4202.0	0.41	0.43
4203.0	0.41	0.43
4204.0	0.41	0.43
4205.0	0.41	0.43
4206.0	0.41	0.43
4207.0	0.41	0.43
4208.0	0.41	0.43
4209.0	0.41	0.43
4210.0	0.4	0.43
4211.0	0.4	0.43
4212.0	0.4	0.43
4213.0	0.4	0.43
4214.0	0.4	0.43
4215.0	0.4	0.43
4216.0	0.4	0.43
4217.0	0.4	0.43
4218.0	0.4	0.43
4219.0	0.4	0.42
4220.0	0.4	0.42
4221.0	0.39	0.42
4222.0	0.39	0.42
4223.0	0.39	0.42
4224.0	0.39	0.42
4225.0	0.39	0.42
4226.0	0.39	0.42
4227.0	0.39	0.42
4228.0	0.39	0.42
4229.0	0.39	0.42
4230.0	0.39	0.42
4231.0	0.39	0.42
4232.0	0.39	0.42
4233.0	0.39	0.42
4234.0	0.39	0.42
4235.0	0.39	0.42
4236.0	0.39	0.42
4237.0	0.39	0.42
4238.0	0.39	0.42
4239.0	0.39	0.42
4240.0	0.39	0.42
4241.0	0.39	0.42
4242.0	0.39	0.42
4243.0	0.39	0.42
4244.0	0.39	0.42
4245.0	0.39	0.42
4246.0	0.39	0.42
4247.0	0.39	0.42
4248.0	0.39	0.42
4249.0	0.39	0.42
4250.0	0.39	0.42
4251.0	0.39	0.42
4252.0	0.39	0.42
4253.0	0.39	0.42
4254.0	0.39	0.42
4255.0	0.39	0.41
4256.0	0.39	0.41
4257.0	0.39	0.41
4258.0	0.39	0.41
4259.0	0.39	0.41
4260.0	0.39	0.41
4261.0	0.39	0.41
4262.0	0.39	0.41
4263.0	0.39	0.41
4264.0	0.39	0.42
4265.0	0.39	0.42
4266.0	0.39	0.43
4267.0	0.39	0.43
4268.0	0.39	0.43
4269.0	0.39	0.44
4270.0	0.39	0.44
4271.0	0.39	0.44
4272.0	0.39	0.44
4273.0	0.39	0.44
4274.0	0.39	0.44
4275.0	0.39	0.44
4276.0	0.39	0.44
4277.0	0.39	0.44
4278.0	0.39	0.44
4279.0	0.38	0.44
4280.0	0.38	0.44
4281.0	0.38	0.44
4282.0	0.38	0.44
4283.0	0.38	0.44
4284.0	0.38	0.44
4285.0	0.38	0.43
4286.0	0.38	0.43
4287.0	0.38	0.43
4288.0	0.38	0.43
4289.0	0.38	0.43
4290.0	0.38	0.43
4291.0	0.38	0.44
4292.0	0.38	0.44
4293.0	0.38	0.44
4294.0	0.38	0.44
4295.0	0.38	0.44
4296.0	0.38	0.44
4297.0	0.38	0.44
4298.0	0.38	0.44
4299.0	0.38	0.44
4300.0	0.37	0.44
4301.0	0.37	0.44
4302.0	0.37	0.44
4303.0	0.37	0.43
4304.0	0.37	0.43
4305.0	0.37	0.43
4306.0	0.37	0.43
4307.0	0.37	0.43
4308.0	0.37	0.43
4309.0	0.37	0.43
4310.0	0.37	0.43
4311.0	0.37	0.43
4312.0	0.37	0.43
4313.0	0.37	0.43
4314.0	0.37	0.43
4315.0	0.37	0.43
4316.0	0.37	0.43
4317.0	0.37	0.43
4318.0	0.37	0.43
4319.0	0.37	0.42
4320.0	0.37	0.43
4321.0	0.37	0.43
4322.0	0.37	0.43
4323.0	0.37	0.43
4324.0	0.37	0.43
4325.0	0.37	0.43
4326.0	0.37	0.43
4327.0	0.37	0.43
4328.0	0.37	0.43
4329.0	0.37	0.43
4330.0	0.37	0.43
4331.0	0.37	0.43
4332.0	0.37	0.43
4333.0	0.37	0.43
4334.0	0.37	0.43
4335.0	0.37	0.44
4336.0	0.37	0.44
4337.0	0.37	0.44
4338.0	0.37	0.44
4339.0	0.37	0.44
4340.0	0.37	0.44
4341.0	0.37	0.44
4342.0	0.37	0.44
4343.0	0.37	0.44
4344.0	0.37	0.44
4345.0	0.37	0.44
4346.0	0.37	0.44
4347.0	0.37	0.44
4348.0	0.37	0.44
4349.0	0.37	0.44
4350.0	0.37	0.44
4351.0	0.37	0.44
4352.0	0.37	0.44
4353.0	0.37	0.44
4354.0	0.37	0.44
4355.0	0.37	0.44
4356.0	0.37	0.44
4357.0	0.37	0.44
4358.0	0.37	0.44
4359.0	0.37	0.44
4360.0	0.37	0.44
4361.0	0.37	0.44
4362.0	0.37	0.44
4363.0	0.37	0.44
4364.0	0.37	0.44
4365.0	0.37	0.44
4366.0	0.37	0.44
4367.0	0.37	0.44
4368.0	0.37	0.45
4369.0	0.37	0.45
4370.0	0.37	0.45
4371.0	0.37	0.45
